SalesKey	Region	Month	Median price	Year	MonthNo
25243	Pleasant Hill	July	1250000	2021	7
25244	Polar Rock	July	310000	2021	7
25245	Pomona Park	July	225000	2021	7
25246	Poncey-Highland	July	347000	2021	7
25247	Princeton Lakes	July	263000	2021	7
25248	Randall Mill	July	1605000	2021	7
25249	Rebel Valley Forest	July	203000	2021	7
25250	Reynoldstown	July	545000	2021	7
25251	Ridgecrest Forest	July	null	2021	7
25252	Ridgedale Park	July	550000	2021	7
25253	Ridgewood Heights	July	700000	2021	7
25254	Riverside	July	399000	2021	7
25255	Rockdale	July	456000	2021	7
25256	Rosedale Heights	July	148000	2021	7
25257	Sandtown	July	350000	2021	7
25258	Scotts Crossing	July	215000	2021	7
25259	Sherwood Forest	July	1437000	2021	7
25260	SoNo	July	283000	2021	7
25261	South Atlanta	July	180000	2021	7
25262	South Downtown	July	530000	2021	7
25263	South River Gardens	July	136000	2021	7
25264	South Tuxedo Park	July	875000	2021	7
25265	Southside	July	215000	2021	7
25266	Southwest Atlanta	July	230000	2021	7
25267	Springlake	July	1020000	2021	7
25268	Summerhill	July	473000	2021	7
25269	Swallow Circle-Baywood	July	196000	2021	7
25270	Sweet Auburn	July	699000	2021	7
25271	Sylvan Hills	July	288000	2021	7
25272	Thomasville Heights	July	172000	2021	7
25273	Tuxedo Park	July	2350000	2021	7
25274	Underwood Hills	July	400000	2021	7
25275	Venetian Hills	July	300000	2021	7
25276	Vine City	July	119000	2021	7
25277	Virginia Highland	July	530000	2021	7
25278	Washington Park	July	321000	2021	7
25279	Wesley Battle	July	1298000	2021	7
25280	West End	July	389000	2021	7
25281	West Highlands	July	456000	2021	7
25282	West Lake	July	250000	2021	7
25283	West Manor	July	null	2021	7
25284	West Paces Ferry	July	1088000	2021	7
25285	Westhaven	July	300000	2021	7
25286	Westminster-Milmar	July	691000	2021	7
25287	Westover Plantation	July	318000	2021	7
25288	Westside	July	215000	2021	7
25289	Westview	July	363000	2021	7
25290	Westview Cemetery	July	null	2021	7
25291	Westwood Terrace	July	203000	2021	7
25292	Whitewater Creek	July	1555000	2021	7
25293	Whittier Mill Village	July	492000	2021	7
25294	Wildwood	July	469000	2021	7
25295	Wilson Mill Meadows	July	216000	2021	7
25296	Wisteria Gardens	July	235000	2021	7
25297	Woodfield	July	955000	2021	7
25298	Woodland Hills	July	580000	2021	7
25299	Wyngate	July	1580000	2021	7
25300	Adair Park	August	465000	2021	8
25301	Adams Park	August	255000	2021	8
25302	Adamsville	August	213000	2021	8
25303	Almond Park	August	254000	2021	8
25304	Ansley Park	August	1255000	2021	8
25305	Arden-Habersham	August	1925000	2021	8
25306	Ardmore	August	550000	2021	8
25307	Argonne Forest	August	1425000	2021	8
25308	Arlington Estates	August	197000	2021	8
25309	Ashview Heights	August	297000	2021	8
25310	Atkins Park	August	750000	2021	8
25311	Atlanta University Center	August	178000	2021	8
25312	Atlantic Station	August	337000	2021	8
25313	Audobon Forest	August	375000	2021	8
25314	Audobon Forest West	August	null	2021	8
25315	Baker Hills	August	187000	2021	8
25316	Bakers Ferry	August	125000	2021	8
25317	Bankhead	August	311000	2021	8
25318	Bankhead-Bolton	August	null	2021	8
25319	Beecher Hills	August	255000	2021	8
25320	Ben Hill	August	188000	2021	8
25321	Ben Hill Forest	August	null	2021	8
25322	Ben Hill Terrace	August	195000	2021	8
25323	Benteen Park	August	410000	2021	8
25324	Berkeley Park	August	541000	2021	8
25325	Betmar Lavilla	August	137000	2021	8
25326	Blair Villa-Poole Creek	August	180000	2021	8
25327	Blandtown	August	660000	2021	8
25328	Bolton	August	340000	2021	8
25329	Bolton Hills	August	310000	2021	8
25330	Boulder Park	August	134000	2021	8
25331	Boulevard Heights	August	386000	2021	8
25332	Brandon	August	1625000	2021	8
25333	Brentwood	August	195000	2021	8
25334	Brookview Heights	August	null	2021	8
25335	Brookwood	August	318000	2021	8
25336	Brookwood Hills	August	990000	2021	8
25337	Brookwood Hills Conservation District	August	1332000	2021	8
25338	Browns Mill Park	August	163000	2021	8
25339	Buckhead	August	534000	2021	8
25340	Buckhead Forest	August	445000	2021	8
25341	Buckhead Heights	August	319000	2021	8
25342	Bush Mountain	August	305000	2021	8
25343	Cabbagetown	August	410000	2021	8
25344	Campbellton Road	August	190000	2021	8
25345	Candler Park	August	486000	2021	8
25346	Capitol View	August	360000	2021	8
25347	Capitol View Manor	August	370000	2021	8
25348	Carey Park	August	235000	2021	8
25349	Carroll Heights	August	140000	2021	8
25350	Carver Hills	August	195000	2021	8
25351	Cascade Avenue	August	190000	2021	8
25352	Cascade Heights	August	239000	2021	8
25353	Castleberry Hill	August	283000	2021	8
25354	Castleberry Hill Landmark District	August	300000	2021	8
25355	Castlewood	August	1100000	2021	8
25356	Centennial Hill	August	258000	2021	8
25357	Center Hill	August	153000	2021	8
25358	Channing Valley	August	636000	2021	8
25359	Chastain Park	August	1318000	2021	8
25360	Chosewood Park	August	212000	2021	8
25361	Collier Heights	August	228000	2021	8
25362	Collier Hills	August	885000	2021	8
25363	Collier Hills North	August	1016000	2021	8
25364	Colonial	August	363000	2021	8
25365	Constitution	August	202000	2021	8
25366	Cross Creek	August	256000	2021	8
25367	Custer-Mcdonough-Guice	August	325000	2021	8
25368	Deerwood	August	220000	2021	8
25369	Dixie Hills	August	216000	2021	8
25370	Downtown Atlanta	August	249000	2021	8
25371	East Atlanta	August	443000	2021	8
25372	East Atlanta Village	August	458000	2021	8
25373	East Chastain Park	August	290000	2021	8
25374	Edgewood	August	501000	2021	8
25375	Elmco Estates	August	118000	2021	8
25376	English Avenue	August	271000	2021	8
25377	English Park	August	200000	2021	8
25378	Fairburn	August	216000	2021	8
25379	Fairburn Heights	August	179000	2021	8
25380	Fairburn Mays	August	128000	2021	8
25381	Fairburn Road-Wisteria Lane	August	220000	2021	8
25382	Fairburn Tell	August	120000	2021	8
25383	Fairlie-Poplar	August	185000	2021	8
25384	Fairway Acres	August	155000	2021	8
25385	Fernleaf	August	518000	2021	8
25386	Five Points District	August	185000	2021	8
25387	Florida Heights	August	155000	2021	8
25388	Garden Hills	August	673000	2021	8
25389	Georgia State University	August	null	2021	8
25390	Glenrose Heights	August	200000	2021	8
25391	Glenwood Park	August	841000	2021	8
25392	Grant Park	August	522000	2021	8
25393	Green Forest Acres	August	null	2021	8
25394	Greenbriar	August	197000	2021	8
25395	Grove Park	August	197000	2021	8
25396	Hammond Park	August	179000	2021	8
25397	Hanover West	August	1656000	2021	8
25398	Harland Terrace	August	93000	2021	8
25399	Harris Chiles	August	null	2021	8
25400	Harris Manor	August	null	2021	8
25401	Heritage Valley	August	260000	2021	8
25402	High Point	August	null	2021	8
25403	Hills Park	August	562000	2021	8
25404	Historic Brookhaven	August	1023000	2021	8
25405	Home Park	August	505000	2021	8
25406	Hunter Hills	August	290000	2021	8
25407	Inman Park	August	570000	2021	8
25408	Intown South	August	335000	2021	8
25409	Joyland	August	173000	2021	8
25410	Kings Forest	August	231000	2021	8
25411	Kingswood	August	1900000	2021	8
25412	Knight Park-Howell Station	August	530000	2021	8
25413	Lakewood	August	180000	2021	8
25414	Lakewood Heights	August	290000	2021	8
25415	Laurens Valley	August	null	2021	8
25416	Leila Valley	August	115000	2021	8
25417	Lenox	August	319000	2021	8
25418	Lincoln	August	217000	2021	8
25419	Lindbergh-Morosgo	August	238000	2021	8
25420	Little Five Points	August	null	2021	8
25421	Loring Heights	August	569000	2021	8
25422	Luckie Marietta	August	325000	2021	8
25423	Magnum Manor	August	null	2021	8
25424	Margaret Mitchell	August	835000	2021	8
25425	Marietta Street Artery	August	null	2021	8
25426	Martin Luther King Jr. Landmark District	August	440000	2021	8
25427	Martin Manor	August	540000	2021	8
25428	Mays	August	217000	2021	8
25429	Mechanicsville	August	298000	2021	8
25430	Memorial Park	August	1495000	2021	8
25431	Midtown	August	338000	2021	8
25432	Midwest Cascade	August	345000	2021	8
25433	Monroe Heights	August	290000	2021	8
25434	Morningside-Lenox Park	August	850000	2021	8
25435	Mount Paran	August	2375000	2021	8
25436	Mount Paran Parkway	August	770000	2021	8
25437	Mozley Park	August	390000	2021	8
25438	Niskey Lake	August	null	2021	8
25439	North Buckhead	August	455000	2021	8
25440	Northeast Atlanta	August	390000	2021	8
25441	Northwest Atlanta	August	335000	2021	8
25442	Norwood Manor	August	null	2021	8
25443	Oakland	August	286000	2021	8
25444	Oakland City	August	345000	2021	8
25445	Old Fourth Ward	August	345000	2021	8
25446	Old Gordon	August	160000	2021	8
25447	Orchard Knob	August	259000	2021	8
25448	Ormewood Park	August	485000	2021	8
25449	Paces	August	866000	2021	8
25450	Peachtree Battle	August	321000	2021	8
25451	Peachtree Center	August	196000	2021	8
25452	Peachtree Heights East	August	820000	2021	8
25453	Peachtree Heights West	August	300000	2021	8
25454	Peachtree Hills	August	341000	2021	8
25455	Peachtree Park	August	894000	2021	8
25456	Penelope	August	219000	2021	8
25457	Peoplestown	August	427000	2021	8
25458	Perkerson	August	140000	2021	8
25459	Peyton Forest	August	303000	2021	8
25460	Piedmont Heights	August	664000	2021	8
25461	Pine Hills	August	339000	2021	8
25462	Pittsburgh	August	312000	2021	8
25463	Pleasant Hill	August	1069000	2021	8
25464	Polar Rock	August	266000	2021	8
25465	Pomona Park	August	270000	2021	8
25466	Poncey-Highland	August	336000	2021	8
25467	Princeton Lakes	August	282000	2021	8
25468	Randall Mill	August	1493000	2021	8
25469	Rebel Valley Forest	August	140000	2021	8
25470	Reynoldstown	August	480000	2021	8
25471	Ridgecrest Forest	August	null	2021	8
25472	Ridgedale Park	August	703000	2021	8
25473	Ridgewood Heights	August	700000	2021	8
25474	Riverside	August	385000	2021	8
25475	Rockdale	August	503000	2021	8
25476	Rosedale Heights	August	147000	2021	8
25477	Sandtown	August	334000	2021	8
25478	Scotts Crossing	August	215000	2021	8
25479	Sherwood Forest	August	null	2021	8
25480	SoNo	August	278000	2021	8
25481	South Atlanta	August	245000	2021	8
25482	South Downtown	August	268000	2021	8
25483	South River Gardens	August	180000	2021	8
25484	South Tuxedo Park	August	845000	2021	8
25485	Southside	August	219000	2021	8
25486	Southwest Atlanta	August	238000	2021	8
25487	Springlake	August	1000000	2021	8
25488	Summerhill	August	482000	2021	8
25489	Swallow Circle-Baywood	August	183000	2021	8
25490	Sweet Auburn	August	587000	2021	8
25491	Sylvan Hills	August	262000	2021	8
25492	Thomasville Heights	August	160000	2021	8
25493	Tuxedo Park	August	2813000	2021	8
25494	Underwood Hills	August	436000	2021	8
25495	Venetian Hills	August	275000	2021	8
25496	Vine City	August	205000	2021	8
25497	Virginia Highland	August	453000	2021	8
25498	Washington Park	August	203000	2021	8
25499	Wesley Battle	August	1580000	2021	8
25500	West End	August	389000	2021	8
25501	West Highlands	August	450000	2021	8
25502	West Lake	August	258000	2021	8
25503	West Manor	August	null	2021	8
25504	West Paces Ferry	August	1075000	2021	8
25505	Westhaven	August	210000	2021	8
25506	Westminster-Milmar	August	805000	2021	8
25507	Westover Plantation	August	316000	2021	8
25508	Westside	August	221000	2021	8
25509	Westview	August	430000	2021	8
25510	Westview Cemetery	August	null	2021	8
25511	Westwood Terrace	August	209000	2021	8
25512	Whitewater Creek	August	1890000	2021	8
25513	Whittier Mill Village	August	465000	2021	8
25514	Wildwood	August	479000	2021	8
25515	Wilson Mill Meadows	August	240000	2021	8
25516	Wisteria Gardens	August	205000	2021	8
25517	Woodfield	August	955000	2021	8
25518	Woodland Hills	August	538000	2021	8
25519	Wyngate	August	1855000	2021	8
25520	Adair Park	September	453000	2021	9
25521	Adams Park	September	335000	2021	9
25522	Adamsville	September	223000	2021	9
25523	Almond Park	September	250000	2021	9
25524	Ansley Park	September	1280000	2021	9
25525	Arden-Habersham	September	2650000	2021	9
25526	Ardmore	September	568000	2021	9
25527	Argonne Forest	September	1350000	2021	9
25528	Arlington Estates	September	209000	2021	9
25529	Ashview Heights	September	273000	2021	9
25530	Atkins Park	September	553000	2021	9
25531	Atlanta University Center	September	178000	2021	9
25532	Atlantic Station	September	337000	2021	9
25533	Audobon Forest	September	375000	2021	9
25534	Audobon Forest West	September	435000	2021	9
25535	Baker Hills	September	193000	2021	9
25536	Bakers Ferry	September	123000	2021	9
25537	Bankhead	September	325000	2021	9
25538	Bankhead-Bolton	September	null	2021	9
25539	Beecher Hills	September	232000	2021	9
25540	Ben Hill	September	190000	2021	9
25541	Ben Hill Forest	September	null	2021	9
25542	Ben Hill Terrace	September	170000	2021	9
25543	Benteen Park	September	305000	2021	9
25544	Berkeley Park	September	541000	2021	9
25545	Betmar Lavilla	September	137000	2021	9
25546	Blair Villa-Poole Creek	September	189000	2021	9
25547	Blandtown	September	558000	2021	9
25548	Bolton	September	325000	2021	9
25549	Bolton Hills	September	310000	2021	9
25550	Boulder Park	September	133000	2021	9
25551	Boulevard Heights	September	328000	2021	9
25552	Brandon	September	1559000	2021	9
25553	Brentwood	September	143000	2021	9
25554	Brookview Heights	September	null	2021	9
25555	Brookwood	September	333000	2021	9
25556	Brookwood Hills	September	1078000	2021	9
25557	Brookwood Hills Conservation District	September	1332000	2021	9
25558	Browns Mill Park	September	250000	2021	9
25559	Buckhead	September	510000	2021	9
25560	Buckhead Forest	September	468000	2021	9
25561	Buckhead Heights	September	290000	2021	9
25562	Bush Mountain	September	null	2021	9
25563	Cabbagetown	September	450000	2021	9
25564	Campbellton Road	September	171000	2021	9
25565	Candler Park	September	425000	2021	9
25566	Capitol View	September	365000	2021	9
25567	Capitol View Manor	September	365000	2021	9
25568	Carey Park	September	297000	2021	9
25569	Carroll Heights	September	132000	2021	9
25570	Carver Hills	September	195000	2021	9
25571	Cascade Avenue	September	206000	2021	9
25572	Cascade Heights	September	270000	2021	9
25573	Castleberry Hill	September	286000	2021	9
25574	Castleberry Hill Landmark District	September	300000	2021	9
25575	Castlewood	September	1090000	2021	9
25576	Centennial Hill	September	257000	2021	9
25577	Center Hill	September	230000	2021	9
25578	Channing Valley	September	587000	2021	9
25579	Chastain Park	September	1318000	2021	9
25580	Chosewood Park	September	217000	2021	9
25581	Collier Heights	September	230000	2021	9
25582	Collier Hills	September	907000	2021	9
25583	Collier Hills North	September	null	2021	9
25584	Colonial	September	365000	2021	9
25585	Constitution	September	213000	2021	9
25586	Cross Creek	September	244000	2021	9
25587	Custer-Mcdonough-Guice	September	317000	2021	9
25588	Deerwood	September	220000	2021	9
25589	Dixie Hills	September	142000	2021	9
25590	Downtown Atlanta	September	255000	2021	9
25591	East Atlanta	September	445000	2021	9
25592	East Atlanta Village	September	455000	2021	9
25593	East Chastain Park	September	325000	2021	9
25594	Edgewood	September	519000	2021	9
25595	Elmco Estates	September	184000	2021	9
25596	English Avenue	September	243000	2021	9
25597	English Park	September	240000	2021	9
25598	Fairburn	September	216000	2021	9
25599	Fairburn Heights	September	178000	2021	9
25600	Fairburn Mays	September	128000	2021	9
25601	Fairburn Road-Wisteria Lane	September	193000	2021	9
25602	Fairburn Tell	September	340000	2021	9
25603	Fairlie-Poplar	September	208000	2021	9
25604	Fairway Acres	September	155000	2021	9
25605	Fernleaf	September	492000	2021	9
25606	Five Points District	September	185000	2021	9
25607	Florida Heights	September	230000	2021	9
25608	Garden Hills	September	573000	2021	9
25609	Georgia State University	September	null	2021	9
25610	Glenrose Heights	September	219000	2021	9
25611	Glenwood Park	September	815000	2021	9
25612	Grant Park	September	510000	2021	9
25613	Green Forest Acres	September	null	2021	9
25614	Greenbriar	September	227000	2021	9
25615	Grove Park	September	201000	2021	9
25616	Hammond Park	September	179000	2021	9
25617	Hanover West	September	1710000	2021	9
25618	Harland Terrace	September	90000	2021	9
25619	Harris Chiles	September	null	2021	9
25620	Harris Manor	September	475000	2021	9
25621	Heritage Valley	September	230000	2021	9
25622	High Point	September	null	2021	9
25623	Hills Park	September	560000	2021	9
25624	Historic Brookhaven	September	1125000	2021	9
25625	Home Park	September	472000	2021	9
25626	Hunter Hills	September	231000	2021	9
25627	Inman Park	September	540000	2021	9
25628	Intown South	September	333000	2021	9
25629	Joyland	September	223000	2021	9
25630	Kings Forest	September	264000	2021	9
25631	Kingswood	September	1938000	2021	9
25632	Knight Park-Howell Station	September	482000	2021	9
25633	Lakewood	September	160000	2021	9
25634	Lakewood Heights	September	288000	2021	9
25635	Laurens Valley	September	null	2021	9
25636	Leila Valley	September	114000	2021	9
25637	Lenox	September	290000	2021	9
25638	Lincoln	September	202000	2021	9
25639	Lindbergh-Morosgo	September	234000	2021	9
25640	Little Five Points	September	null	2021	9
25641	Loring Heights	September	569000	2021	9
25642	Luckie Marietta	September	354000	2021	9
25643	Magnum Manor	September	445000	2021	9
25644	Margaret Mitchell	September	835000	2021	9
25645	Marietta Street Artery	September	null	2021	9
25646	Martin Luther King Jr. Landmark District	September	398000	2021	9
25647	Martin Manor	September	540000	2021	9
25648	Mays	September	223000	2021	9
25649	Mechanicsville	September	280000	2021	9
25650	Memorial Park	September	1528000	2021	9
25651	Midtown	September	327000	2021	9
25652	Midwest Cascade	September	350000	2021	9
25653	Monroe Heights	September	290000	2021	9
25654	Morningside-Lenox Park	September	838000	2021	9
25655	Mount Paran	September	2038000	2021	9
25656	Mount Paran Parkway	September	770000	2021	9
25657	Mozley Park	September	301000	2021	9
25658	Niskey Lake	September	null	2021	9
25659	North Buckhead	September	460000	2021	9
25660	Northeast Atlanta	September	384000	2021	9
25661	Northwest Atlanta	September	320000	2021	9
25662	Norwood Manor	September	169000	2021	9
25663	Oakland	September	286000	2021	9
25664	Oakland City	September	353000	2021	9
25665	Old Fourth Ward	September	370000	2021	9
25666	Old Gordon	September	160000	2021	9
25667	Orchard Knob	September	200000	2021	9
25668	Ormewood Park	September	502000	2021	9
25669	Paces	September	1363000	2021	9
25670	Peachtree Battle	September	392000	2021	9
25671	Peachtree Center	September	171000	2021	9
25672	Peachtree Heights East	September	801000	2021	9
25673	Peachtree Heights West	September	265000	2021	9
25674	Peachtree Hills	September	446000	2021	9
25675	Peachtree Park	September	903000	2021	9
25676	Penelope	September	222000	2021	9
25677	Peoplestown	September	380000	2021	9
25678	Perkerson	September	140000	2021	9
25679	Peyton Forest	September	310000	2021	9
25680	Piedmont Heights	September	670000	2021	9
